5.9.14.45,0.8187413215637207
2001:470:71:153:5054:ff:fee6:3cd,3.094378709793091
2001:a62:1525:701:ab66:33ea:b484:648f,1.4236366748809814
2001:470:28:365::7,3.984964370727539
2001:470:70:153::2,1.502814531326294
2003:d4:df00:6f00:3b97:1d45:2859:3be6,4.170588970184326
3.15.31.212,7.754432916641235
2001:41d0:303:40d::,4.181245565414429
2406:da18:f7c:4351:90c1:15df:3d62:df39,4.900283575057983
2003:cb:8705:ad02:baae:edff:feea:317d,3.677520751953125
2607:fd70:4a:babe:b00b:1e5:1bd5:f78,6.805335998535156
2002:b9f3:288e::b9f3:288e,9.466392993927002
2a01:4f9:c010:3aae::1,9.150365352630615
2a01:4f8:10a:239c::2,4.088112115859985
36.2.170.133,7.577932357788086
240e:369:7025:fb00:2e0:70ff:fe87:fe33,5.6847803592681885
2a01:4f8:192:23c6::2,5.650439023971558
2a02:c207:3003:8141::1,4.590076684951782
2a02:c205:2020:6214::1,4.185357570648193
54.38.236.24,3.4088215827941895
68.195.18.155,6.1093525886535645
79.98.106.155,7.047998905181885
54.255.216.222,2.2961268424987793
77.120.240.209,4.908965349197388
81.191.132.236,5.623593807220459
2a02:8071:8295:1600:778d:dc56:e57c:b1ce,9.594238758087158
72.73.94.101,6.95382022857666
96.236.43.201,12.833719253540039
157.230.108.213,12.008753299713135
166.62.100.55,2.9311134815216064
178.3.37.35,6.441654443740845
178.238.235.136,3.620046854019165
178.175.139.162,5.091270685195923
168.0.38.150,3.899761438369751
94.23.55.197,2.892601251602173
2.56.11.40,5.144975423812866
1.65.207.216,3.202711582183838
2.207.1.24,0.6410953998565674
2.238.108.41,2.8150875568389893
3.0.103.149,0.7398045063018799
3.14.130.87,2.263939142227173
3.15.5.142,2.5705626010894775
3.14.247.96,3.1585745811462402
3.19.14.145,4.162981271743774
3.210.37.91,3.793534278869629
5.9.7.62,4.421335697174072
5.9.71.43,3.3331260681152344
2.227.253.109,4.021705389022827
3.16.237.116,1.7178997993469238
3.19.53.43,2.417336940765381
5.35.248.52,2.7001798152923584
5.39.77.33,1.6375410556793213
5.39.90.110,2.423856019973755
5.9.87.7,3.605250597000122
3.0.167.250,4.402537107467651
3.1.201.101,1.5506420135498047
5.9.6.170,4.227949619293213
3.112.61.151,4.689385414123535
3.15.34.184,1.574605941772461
2.225.249.9,4.004439353942871
3.1.221.241,1.0220561027526855
5.79.64.180,1.7718632221221924
5.70.19.88,3.6608877182006836
5.79.123.3,1.5416014194488525
5.79.123.194,4.1780805587768555
5.102.147.55,4.122717380523682
5.135.155.18,1.38688325881958
5.135.34.152,2.441652536392212
5.135.160.228,2.216092586517334
5.135.167.134,1.7395305633544922
5.135.176.208,7.192429780960083
3.8.38.104,0.50750732421875
5.9.101.140,0.8395893573760986
5.81.36.161,0.2647988796234131
5.145.10.122,1.513014793395996
5.144.88.6,0.3161959648132324
5.144.84.87,3.373274803161621
5.144.91.21,3.3241775035858154
5.144.90.27,2.5789670944213867
5.149.250.76,0.5174500942230225
3.17.213.129,3.4023141860961914
5.140.165.22,2.201167583465576
5.9.50.87,2.4225194454193115
5.79.90.70,5.293659210205078
3.17.138.218,1.6671411991119385
2.82.223.39,2.519603967666626
5.9.99.80,3.2879488468170166
5.188.54.122,2.66493558883667
5.9.99.62,2.28954815864563
5.9.235.53,2.6700947284698486
5.189.134.4,1.2838125228881836
5.189.136.127,3.5374584197998047
5.189.139.218,5.026630163192749
1.255.226.167,3.1781651973724365
5.53.16.133,2.715099811553955
5.189.164.224,1.9421982765197754
5.189.165.19,2.225569486618042
5.189.173.60,5.405639886856079
5.189.187.89,4.7847301959991455
5.189.168.33,3.063758611679077
3.0.202.212,2.9791781902313232
3.0.178.55,0.8815529346466064
3.80.103.126,0.9720311164855957
5.9.104.212,0.7818069458007812
5.15.121.142,0.937964916229248
5.9.44.82,1.5443551540374756
5.9.151.49,4.3339104652404785
5.144.90.21,2.2011148929595947
3.94.31.226,3.707089424133301
5.76.251.96,2.321943759918213
5.9.152.77,2.4544475078582764
3.81.22.167,0.7311489582061768
5.189.166.193,0.3346576690673828
5.189.183.65,1.423659324645996
5.196.75.231,6.189975023269653
2.34.167.39,2.1483798027038574
3.15.12.148,1.8574905395507812
5.206.226.234,1.3160734176635742
3.14.244.95,2.48675799369812
3.1.8.108,2.6042017936706543
8.30.182.7,2.533311128616333
8.44.145.195,0.746131181716919
13.52.47.241,1.069258689880371
13.52.60.115,2.5794100761413574
13.52.64.135,3.4675915241241455
13.56.46.100,2.7480597496032715
13.55.244.216,5.013692855834961
13.58.32.78,2.503192663192749
13.57.51.237,3.0992839336395264
13.59.238.218,3.340388536453247
5.9.32.198,1.7674996852874756
5.9.55.55,1.1020004749298096
5.9.151.241,1.072974681854248
3.113.16.42,4.278079509735107
3.120.161.140,5.494530916213989
5.9.63.206,1.719862699508667
5.9.87.26,3.0169689655303955
